"ID_REF"	"GSM322969"	"GSM323054"	"GSM323523"	"GSM323524"	"GSM323525"	"GSM323526"	"GSM323527"	"GSM323528"	"GSM323529"	"GSM323530"	"GSM323531"	"GSM323554"	"GSM323555"	"GSM323557"	"GSM323558"	"GSM323559"	"GSM323560"	"GSM323561"	"GSM323562"	"GSM323563"	"GSM323564"	"GSM323565"	"GSM323566"	"GSM323567"	"GSM323569"
"215039_at"	150.93	157.54	153.76	138.22	149.72	162.52	170.83	169.64	139.87	212.78	147.54	132.34	156.2	171.96	140.74	129.91	146.83	112.75	129.79	199.55	222.75	174.41	168.03	178.52	166.91
"215040_at"	312.31	308.41	307.33	277.96	337.45	345.38	361.98	367.06	282.54	384.85	264.63	288.38	313.89	369.05	321.09	268.77	289.53	349.32	273.16	345.02	404.84	339.62	331.29	347.06	358.32
"215041_s_at"	129.36	155.26	133.28	137.86	122.86	148.37	139.71	148.2	126.99	169.55	115.11	137.08	119.1	150.23	124.44	118.68	143.91	151.67	132.46	149.85	114.46	175.02	147.9	146.56	153.06
"215042_at"	95.54	62.32	94.16	88.53	99.24	120.66	99.01	104.82	78.77	113.48	81.8	91.7	89.35	102.27	86.45	89.29	92.7	87.53	89.59	110.93	115.29	96.37	89.71	102.69	112.49
"215043_s_at"	76.09	101.32	88.77	156.25	149.79	108.04	137.61	129.41	117.57	85.48	241.14	123.34	82.96	96.02	134.94	144.03	123.51	162.61	117.7	112.33	157.12	102.42	142.32	66.49	227.34
"215044_s_at"	91.65	83.85	94.55	94.62	103.42	91.62	103.64	90.15	102.9	101.98	118.88	103.94	100.21	73.23	83.14	82.61	94.04	97.7	108.21	92.72	109.29	75.83	69.92	83.06	63.17
"215045_at"	96.67	118.04	133.2	121.98	138.56	149.36	125.63	178.14	157.37	144.14	231.16	143.41	100.38	129.91	209.94	131.28	96.14	178.77	129.53	187.98	128.47	717.64	509.49	748.41	1184.9
"215046_at"	169.09	225.79	298.91	259.55	176.74	309.01	233.09	268.55	308.66	259.12	182.69	251.56	247.51	271.17	338.54	311.22	287.62	205.47	236.63	191.66	206.89	103.83	185.15	173.5	91.48
"215047_at"	66.93	56.64	55.81	47.72	60.57	57.1	59.27	69.2	72.77	81.01	48.24	63.55	50.1	59.42	57.05	43.52	52.02	68.14	54.23	54.95	66.04	59.21	58.65	54.13	79.15
"215048_at"	340.12	284.07	283.43	254.73	266.85	283.89	276.62	318.28	246.03	316.13	225.45	274.5	285.77	292.32	235.11	223.82	259.07	321.43	238.15	287.8	295.18	264.37	238.73	255.1	321.07
"215049_x_at"	3299.08	645.13	879.95	1296.09	274.61	2598.51	2139.23	2470.29	802.73	512.68	381.92	1531.41	2168.8	288.75	1267.52	1535.76	2106.38	692.94	1404.07	796.99	691.64	139.7	1235.15	95.93	106.76
"215050_x_at"	318.52	404.55	401.26	426.95	415.39	369.31	471.53	424.61	341	425.37	445	381.78	420.33	381.92	369.94	333.94	406.31	359.32	350.82	412.84	432.53	506.2	420.36	348.59	359.59
"215051_x_at"	1690.91	1238.24	1137.34	1288.45	1241.68	973.95	1561.71	1183.83	1141.59	1155.98	1039.35	1349.35	1366.83	1246.55	1145.02	1296.95	1349.13	1271.73	1705.12	1783.97	1925.32	867.6	1010.28	778.03	849.98
"215052_at"	233.32	294.69	225.72	236.19	288.74	260.96	274.64	254.55	232.52	321.97	224.22	243.65	252.16	242.37	293.26	207.94	227.3	268.29	244	335.5	341.76	390.16	396.16	330.59	372.25
"215053_at"	288.2	253.98	216.5	205.1	232.8	223.25	269.66	237.83	194.99	239.2	200.66	241.85	226.44	276	228.62	200.28	247.35	270.91	214.85	271.1	255.18	235.64	223.31	193.06	231.61
"215054_at"	359.05	352.19	392.08	371.97	317.5	396.32	375.67	376.2	308.84	366.88	279.74	400.85	523.64	370.65	315.24	290.99	556.01	358.42	272.54	337.88	454.49	345.64	339.77	308.59	421.09
"215055_at"	87.02	85.85	77.38	90.58	101.3	116.65	84.13	96.09	94	82.75	92.65	106.43	103.86	93.29	105.64	95.39	95.52	82.08	80.66	136.11	118.12	110.47	110.64	106.74	71.94
"215056_at"	382.9	544.57	513.49	566.87	474.28	561.09	614.91	546.47	512.68	523.11	431.69	534.36	512.72	559.88	562.04	478.69	505.92	604.68	473.85	608.44	604.23	738.75	603.15	538.87	575.95
"215057_at"	202.5	185.17	168.06	158.62	198.31	182.32	232.19	197.27	165.81	214.56	144.92	182.32	171.11	220.62	180.13	169.61	188.44	212.56	210.97	196.47	253.06	185.77	186.63	168	209.54
"215058_at"	117.69	230.25	205.75	202.14	165.32	191.71	186.41	158.26	188.13	163.32	263.67	221.36	201.05	241.45	318.2	183.9	215.83	169.76	192.42	316.43	181.93	313.51	501.39	247.46	235.52
"215059_at"	75.79	93.65	78.99	91.03	81.04	140.91	104.6	91.15	82.95	79.66	76.87	90.1	93.03	87.41	96.56	82.72	80.97	75.09	83.72	143.51	110.8	103.84	91.09	107.19	74.14
"215060_at"	149.71	162.14	185.37	141.69	161.73	178.08	188.74	194.69	143.07	189.41	140.23	151.65	175.61	168.67	141.72	133.83	182.1	189.47	148.74	166.62	158.24	177.51	163.06	154.16	184.78
"215061_at"	110.71	98.58	99.15	103.34	124.91	117.84	109.26	101.09	95.06	109	103.26	106.56	96.12	112.81	90.51	99.49	105.85	101.98	92.13	129.92	118.76	125.44	105.07	119.2	128.41
"215062_at"	128.15	150.6	170.67	147.91	161.27	192.66	149.61	161.56	157.53	175.54	150.76	152.38	143.07	164.89	216.17	167.86	179.28	159.81	149.79	213.2	179.17	151.37	196.05	137.33	129.81
"215063_x_at"	706.82	1550.61	1584.99	1800.32	1295.43	1927.65	1448.57	1429.6	1374.45	1399.78	1779.85	1296.1	1396.89	1517.05	2617.39	1619.22	1379.88	1452.58	1395.13	2340.7	1860.32	2032.07	3026.81	1212.13	1423.28
"215064_at"	96.71	124.45	119.98	104.93	134.4	103.98	100.37	105.26	110.29	135.29	81.95	113.9	99.74	106.29	88.91	87.14	98.38	140.62	77.11	83.93	83.89	126.91	97.05	189.82	142.36
"215065_at"	115.44	126.22	111.95	111.19	101.65	119.22	126.84	106.75	105.82	126.1	97.98	116.52	106.75	131.24	109	98.27	99.42	114.18	105.62	110.99	124.31	145.44	110.21	132.3	108.9
"215066_at"	312.47	352.93	241.59	249.63	323.65	223.13	331.15	289.98	327.18	347.12	252.02	269.78	216.06	238.99	323.18	213.7	240.15	398.97	265.11	266.62	329.83	341.87	287.4	239.35	292.73
"215067_x_at"	312.96	421.05	513.9	449.55	393.36	547.22	513.84	519.84	520.87	473.49	454.82	391.6	404.2	633.36	730.02	510.96	428.72	468.75	449.59	887.81	504.5	551.46	804.37	363.76	544.22
"215068_s_at"	141.44	152.82	134.33	142.39	149.82	146.3	140.24	136.43	182.27	161.29	131.86	153.56	138.11	150.61	181.05	177.96	157.5	144.47	185.88	159.31	176.22	217.14	183.41	177.37	165.35
"215069_at"	177.09	167.54	131.52	129.44	143.44	141.12	170.84	156.23	135.39	180.95	108.87	140.88	123.91	165.86	147.93	116.54	113.93	168.1	124.88	147.27	132.17	196.34	192.72	163.68	192.94
"215070_x_at"	95.69	139.11	150.57	140.05	110.07	141.59	132.21	142.56	108.98	131.91	167.41	156.3	127.6	151.42	235.23	156.51	111.59	128.45	125.65	250.32	144.57	135.29	217.08	102.1	155.34
"215071_s_at"	151.46	230.21	329.17	201.33	416.31	362.19	329.56	394.46	241.06	239.29	139.79	278.42	266.64	265.41	352.51	353.86	262.13	294.84	215.77	196.6	338.64	219.64	244.35	181.35	125
"215072_x_at"	134.91	106.37	99.58	79.37	98.97	62.24	118.42	115.16	99.42	127.47	94.73	126.45	96.08	127.76	79.36	91.38	90.88	111.99	87.07	96.34	95.59	106.88	97.68	113.51	117.23
"215073_s_at"	43.76	46.74	71.26	53.43	52.95	86.15	49.26	48.84	70.98	37.73	145.93	50.09	77.78	53.3	59.41	81.16	91.91	61.66	61.86	47.19	45.56	45.56	58.42	57.03	74.05
"215074_at"	53.6	49.75	58.48	51.28	64.92	53.45	63.82	56.89	52.55	63.54	73.23	56.75	62.86	67.67	56.25	55.27	63.11	62.05	48.1	56.46	70.5	59.05	58.65	52.11	84.42
"215075_s_at"	565.33	468.2	675.69	814.71	728.89	545.03	681.59	590.99	603.94	470.45	575.02	630.72	558.78	556.33	620.42	680.68	674.22	528.84	794.38	753.84	572.1	544.72	543.63	612.64	963.04
"215076_s_at"	205.06	164.93	799.14	719.65	307.94	249.37	484.5	464.03	246.11	193.41	1851.35	114.3	1070.22	178.81	187.97	380.59	808.58	194.87	946.68	1066.54	624.18	74.22	95.72	80.34	612.92
"215077_at"	262.52	135.49	175.71	161.8	209.55	190.36	243.97	220.01	147.49	218	152.95	185.77	203.18	228	141.38	152.04	199.84	222.27	185.9	184.39	204.08	178.13	147.77	140.29	232.61
"215078_at"	30.22	36.8	34.6	30.17	40.27	31.76	33.86	36.48	33	39.87	33.1	39.76	34.85	38.88	27.07	30.66	38.94	43.17	28.43	56.4	47.14	30.23	28.17	25.82	34.3
"215079_at"	122.92	137.22	119.62	116.18	127.38	108.97	131.82	121.3	128.61	120.8	106.47	140.29	127.97	138.59	114.09	102.07	117.98	121.11	115.51	137.37	128.92	126.21	112.29	151.76	173.53
"215080_s_at"	64.14	69.08	70.16	78.54	78.85	67.11	66.12	59.79	58.56	68.73	72.81	69.48	66.37	66.77	61.96	63.37	69.34	71.42	78.51	71.96	59.91	97.1	66.44	87.54	106.68
"215081_at"	110.43	163.68	125.17	95.6	147.5	103.76	116.29	115.25	143.05	191.25	88.22	107.3	101.87	122.17	94.6	119.22	106.41	139	95.01	85.27	86.16	258.69	173.7	245.84	96.46
"215082_at"	123.88	113.34	106.42	112.16	111.99	147.39	152.81	120.14	121.62	145.54	139.19	129.61	115.95	128.97	119.4	115.54	108.65	119.89	154.5	159.05	129.66	118.79	131.08	131.69	118.25
"215083_at"	155.28	201.81	243.74	240.97	166.22	194.54	207.52	202.47	226.28	204.88	254.46	189.18	217.83	235.32	499.73	315.66	160.03	178.75	229.49	398.79	281.95	238.94	370.44	141.47	186.08
"215084_s_at"	495.05	479.79	380.02	487.13	553.85	532.9	594.16	486.74	416.03	565.82	426.05	525.73	627.61	521.42	373.12	374.86	693.83	325.53	400.11	578.77	620.99	481.05	498.46	439.89	537.2
"215085_x_at"	268.42	209.66	207.6	191.56	245.11	246.4	239.94	257.16	225.17	304.09	225.52	229.81	246.57	259	221.84	178.69	230.85	232.44	179.36	265.43	373.22	264.22	374.18	222.31	278.22
"215086_at"	28.53	33.53	41.28	41.32	40.69	24.9	49.35	50.18	38.54	49.72	43.7	42.43	33.53	55.9	73.73	47.43	38.63	36.26	41.13	65.24	42.26	39.24	62.86	45.11	34.52
"215087_at"	124.88	119.35	125.39	123.9	108.78	145.72	148.83	134.83	123.73	118.33	111.31	123.91	131.58	141.73	113.32	141.49	144.78	150.23	145.17	123.13	123.42	160.06	129.08	130.18	117.78
"215088_s_at"	327.67	405.6	544.15	564.22	523.04	696.3	364.52	453.82	620.19	338.45	626.12	433.12	478.77	381.88	669.87	608.33	594.37	623.97	695.46	429.63	449.42	415.67	757.14	446.62	427.66
"215089_s_at"	515.11	526.92	525.09	528.66	597.91	562.34	527.07	515.5	565.86	527.19	516.02	511.63	525.29	603.7	633.53	592.41	507.73	451.94	590.28	771.01	460.64	529.19	519.96	522.2	644.84
"215090_x_at"	498.04	555.05	603.05	600.74	527.6	549.78	528.95	535.48	564.24	551.63	536.49	646.41	581.86	628.68	536.42	509.98	471.51	469.55	467.58	567.37	677.83	536.42	695.8	559.32	582.6
"215091_s_at"	869.22	638.9	870.35	839.13	1107.74	750.31	744.41	903.04	853.54	764.05	1071.48	790.91	1057.75	633.99	876	814.79	990.96	991.68	1141.81	1084.6	903.89	844.86	937.78	970.91	962.62
"215092_s_at"	145.63	153.96	178.34	182.08	155.18	158.65	168.14	167.9	132.75	149.89	138.59	148.02	154.11	168.88	179.27	156.36	161.58	143.85	122.46	184.77	176.21	164.34	171.43	146.27	126.29
"215093_at"	137.08	177.6	225.36	124.13	231.14	142.4	160.03	162.44	172.15	166.12	124.18	172.38	159.71	136.51	142.88	153.75	192.26	174.64	162.04	124.43	181.58	153.68	156.7	155.31	222.73
"215094_at"	53.7	36.24	63.44	61.82	69.64	58.45	81.44	69.33	72.85	76.09	53.37	63.51	66.77	78.06	53.33	55.76	58.34	53.16	59.63	57.01	67.34	52.55	60.77	50.44	59.32
"215095_at"	145.58	140.85	262.3	210.42	194.84	202.29	211.46	255.18	216.64	155.66	238.97	174.43	185.47	180.32	301.65	246.37	236.83	234.52	267.06	223.23	242.02	223.17	379.18	215.51	134.17
"215096_s_at"	753.48	932.9	1291.23	1059.24	1219.85	1201.57	992.13	1130.6	1194.52	763.8	980.11	913.13	1135.51	879.71	1103.33	1059.76	1152.69	820.54	1069.46	1093.93	1033.44	741.22	1407.77	1125.47	949.18
"215097_at"	137.62	145.68	123.17	116.86	125.99	141.55	147.02	145.42	123.21	162.15	99.65	131.67	125.56	153.43	118.4	110.76	131.75	138.18	100.73	149.26	130.1	135.42	133.7	136.79	155.81
"215098_at"	185.93	178.58	163.5	159.28	178.64	199.41	172.73	165.25	170.94	217.99	166.13	192.44	167.99	181.03	164.54	151.17	152.31	155.11	159.15	216.78	202.49	200.16	170.81	183.39	174.06
"215099_s_at"	226.73	224.55	202.61	192.41	170.39	167.26	234.31	221.09	191.64	244.09	177.98	225.04	181.69	223.27	140.48	163.17	193.05	233.78	168.38	155.57	171.79	229.66	186.6	236.24	241.71
"215100_at"	154.36	178.58	191.7	187.52	202.84	202.06	201.67	199.03	192.31	224.12	182.97	191.18	202.05	207.46	165.3	160.29	199.85	200.68	166.32	192.86	234.75	229.61	195.89	195.03	284.97
"215101_s_at"	32.07	21.81	19.74	17.84	22.53	34.4	25.89	32.63	28.25	30.09	24.82	30.79	18.91	28.87	24.06	23.31	24.55	29.45	24.38	26.2	21.75	34.69	29.61	19.64	28.12
"215102_at"	59.04	58.64	59.86	56.32	54.12	68.51	46.48	56.6	65.22	65.99	67.5	51.32	53.05	58.01	72.69	71.51	60.15	57.1	53.3	77.27	156.09	64.42	94.19	71.63	77.54
"215103_at"	48.12	39.51	41.83	40.38	48.44	40.54	57.47	55.86	36.95	58.41	43.08	52.62	50.97	51.97	35.6	37.61	43.98	44.99	44.41	61.04	67.79	49.83	37.86	43.8	42.37
"215104_at"	125.32	134.27	129.76	136.78	115.16	131.71	147.64	223.72	130.48	136.56	131.76	147.08	130.06	165.78	142.95	144.89	128.5	156.74	117.18	124.21	149.15	290.48	207.22	372.6	164.06
"215105_at"	74.21	78.11	81.22	86.99	74.5	83.51	79.59	88.51	73.27	78.09	76.51	81.89	88.54	78.92	80.59	72.67	74.56	69.54	58.74	84.9	86.28	90.36	87.35	86.26	60.56
"215106_at"	228.27	157.01	120.06	105.39	170.29	130.92	189.3	166.91	150.41	169.83	187.12	183.03	152.92	162.65	134.76	141.19	163.87	155.04	251.58	179.97	258.96	157.13	201.05	197.1	136.26
"215107_s_at"	54.31	52.12	47.76	49.58	68.71	56.74	62.27	61.48	42.88	62.16	37.75	58.25	48	64.2	51.03	39.89	52.57	55.09	49.84	48.85	59.3	68.63	41.82	48.28	76.06
"215108_x_at"	12.49	51.6	12.12	32.8	40.54	41.56	46.83	13.32	43.03	86.69	127.79	16.51	17.12	111.04	54.43	24.32	2.12	6.94	32.02	29.84	6.67	12.19	28.49	38.16	632.99
"215109_at"	180.19	158.13	168.39	163.9	169	178.73	193.81	177.02	181.55	170.11	162.84	178.26	191.65	191.15	167.73	182.92	169.92	180.99	160.83	214.42	191.25	200.52	217.64	168.17	162.61
"215110_at"	52.2	40.46	53.78	41.76	44.2	65.55	37.86	45.77	52.9	60.97	51.76	49.11	49.84	46.02	54.33	51.03	50.36	49.35	42.75	43.32	44.57	57.3	44.38	57.67	44.89
"215111_s_at"	2775.64	4772.54	4128.1	4633.55	2520.59	4924.67	3465.76	4793	3860.67	4698.22	4324.59	4085.39	3607.4	4426.35	4708.8	3861.75	4018.51	4299.64	2647.15	2844.67	1271.22	2767.51	2755.18	2571.42	2688.45
"215112_x_at"	13.11	9.25	18.96	7.18	15	7.45	17.34	17.02	18.33	17.14	10.13	8.86	14.01	10.8	18.59	16.27	13.89	11.87	11.4	5.87	7.93	7.93	7.61	13.22	11.9
"215113_s_at"	183.03	199.17	201.74	212.43	211.21	226.23	205.9	189.94	194.27	201.53	214.48	207.49	212.87	218.2	187.32	199.99	179.2	192.64	198.21	253.08	223.6	249.63	213.65	250.67	316.54
"215114_at"	189.38	185.73	183.54	201.35	208.81	207.76	204.54	187.22	145	173.03	182.01	187.65	165.29	213.15	198.61	167.48	173.67	180.54	173.31	269.49	220.08	234.37	210.62	184.73	199.83
"215115_x_at"	322.84	404.77	350.21	346.28	373.91	328.74	479.14	350.36	391.39	435.55	346.89	395.39	371.96	433.47	341.95	312.06	288.81	404.74	327.22	352.69	424.8	431.29	390.68	336.92	339.95
"215116_s_at"	521.92	693.13	589.88	659.31	754.61	619.74	580.83	508.97	681.06	583.77	756.26	659.2	498.51	671.29	920.6	691.07	420.62	791.29	955.81	1449.54	584.15	2669.62	1453.74	2451.49	1099.01
"215117_at"	2.3	0.28	0.72	2.64	1.4	1.26	2.44	0.84	2.25	1.52	0.05	1.23	1.13	3.36	0.38	0	0.75	4.32	0.73	1	1.2	0.19	0.32	2.19	0.69
"215118_s_at"	47.17	54.52	47.41	50.16	54.99	57.72	43.99	47.26	37.53	50.98	55.66	44.11	41.81	46.97	50.79	49.36	52.2	48.69	51.69	58.27	50.75	60.37	45.52	48.87	58.65
"215119_at"	269.25	257.16	217.07	191.18	277.25	204.99	247.62	196.49	314.31	301.49	261.95	238.03	205.12	238.74	199.75	207.45	172.93	241.43	233.32	247.76	205.41	270.24	230.05	203.91	536.78
"215120_s_at"	226.92	233.08	323.16	315.35	237.46	246.53	255.31	480.84	240.6	234.63	490.32	253.99	366.9	240.08	201.94	256.52	204.26	280.12	218.34	212.55	216.81	183.06	126.89	160.54	86.09
"215121_x_at"	814.62	177.14	206.84	169.62	196.61	342.73	251.38	528.16	189.91	184.43	122.16	215.77	423.42	160.19	148.71	901.17	1028.85	181.88	152.49	143.29	9502.47	422.41	185.59	160.05	192.36
"215122_at"	78.45	83.37	74.16	82.71	67.09	96.84	70.48	68.37	72.49	78.41	76.92	81.56	80.5	76.94	72.47	70.31	70.14	76.36	71.82	94.35	88.18	103.94	93.31	84.4	84.77
"215123_at"	229.22	614.68	542.66	557.97	344.45	643.46	505.15	554.65	464.98	495.61	651.44	433.09	451.06	492	1168.69	567.69	522.1	274.45	450.16	1142.23	1023.9	687.34	1359.55	452.19	528.35
"215124_at"	213	160.48	128.58	130.58	173.49	131.37	214.41	224.42	146.13	171.97	137.69	146.13	135.9	170.04	121.12	134.1	111.18	159.92	260.62	193.52	179.21	191.81	153.26	202.62	161.53
"215125_s_at"	228.18	212.52	179.24	201.82	215.81	226.71	222.26	244.91	156.99	260.86	152.59	212.62	198.58	203.52	193.34	164.7	197.84	218.51	163.29	252.17	218.71	171.91	213.97	190.52	240.77
"215126_at"	299.6	355.62	354.88	365.09	462.12	341.03	358.55	412.69	342.9	440.11	247.21	434.47	347.66	368.95	352.42	315.51	310.77	442.91	312.42	377.2	347.56	287.16	238.69	195.9	200.27
"215127_s_at"	575	529.93	580.19	589.5	662.27	582.1	601.32	660.78	689.63	586.75	1202.36	525.04	695.5	553.7	795.86	536.01	516.06	559.25	842.77	815.56	1024.88	383.73	558.48	385.3	345.86
"215128_at"	204.06	268.99	226.57	264.77	247.44	232.79	247.8	239.85	223.67	263.63	289.23	254.63	256.39	271.48	275.06	233.03	202.15	252.6	206.08	238.62	242.72	301.14	284.51	242.7	320.18
"215129_at"	128.19	138.96	122.73	124.5	137.31	163.31	139.41	129.74	109.41	146.43	89.19	132.47	122.28	143.95	112.47	108.47	125.17	133.76	122.55	121.32	158.94	139.13	132.82	108.52	139.18
"215130_s_at"	418.22	394.62	393.25	341.14	364.12	420.04	457.09	450.03	331.06	410.28	285.53	402.83	387.63	432.47	328.3	322.43	373.82	379.51	340.09	396.88	619.11	330.67	420.6	323	407.25
"215131_at"	115.07	106.97	118.29	109.21	116.58	115.25	120.25	117.26	113.07	124.81	111.38	111.02	94.3	127.73	107.12	109.8	112.6	135.31	102.37	122.92	135.57	106.08	115.17	109.24	128.38
"215132_at"	101.72	100.39	92.08	116.46	118.88	121.58	113.76	111.28	86.96	117.11	95.7	100.93	111.08	109.14	105.59	89.85	90.08	103.12	99.51	118.41	105.77	128.68	122.23	87.32	137.4
"215133_s_at"	86.72	74.66	83.77	82.71	99.96	98.36	96.35	92.72	82.65	90.5	85.11	86.49	81.62	92.35	71.23	77.32	97.74	93.63	71.15	82.4	83.56	143.98	120.25	130.58	98.82
"215134_at"	92.05	97.43	91.82	92.58	99.74	97.35	104.94	108.9	86.65	96.51	92.87	90.45	91.87	98.81	94.01	94.85	92.63	97.31	94.59	83.61	100.01	105.09	94.3	96.27	103.48
"215135_at"	79.46	67.19	75.4	79.18	80.38	78.51	78.71	72.18	86.36	94.91	83.3	73.52	73	92.69	93.73	87.7	80.19	111.92	84.03	116.57	86.26	102.87	90.81	78.85	95.98
"215136_s_at"	228.02	196.38	269.26	245.82	256.84	180.24	228.94	237.95	283.07	218.06	434.67	243.6	240.47	209.96	258.28	273.33	242.82	255.18	300.34	217.48	193.43	209.06	242.31	200.8	212.79
"215137_at"	229.59	222.18	194.86	221.85	232.79	261.42	238.39	234.35	202.21	220.98	194.64	213.29	210.25	217.68	231.69	205.05	217.89	232	205.63	357.64	284.91	312.45	370.19	240.65	232.75
"215138_s_at"	593.02	514.19	560.87	409.03	676.86	599.1	589.48	437.62	578.98	724.62	384.45	479.36	563.13	580.12	524.76	454.82	562.75	544.96	428.14	615.89	742.96	621.09	548.35	653.43	445.38
"215139_at"	65.07	79.11	66.33	73.29	73.89	116.67	70.87	77.96	75.52	86.73	73.55	78.01	81.03	79.55	95.83	81.74	63.26	69.75	65.47	140.88	94.91	82.55	82.98	82.02	58.09
"215140_at"	176.53	188.03	168.23	181.62	196.18	171.65	185.59	169.39	165.51	189.59	158.95	161.18	165.31	169.07	196.84	148.83	150.21	205.14	158.09	227.72	180.8	196.55	221.55	142.7	177.02
"215141_at"	112.05	105.76	104.18	110.99	115.45	115.42	111.89	109.85	89.86	133.71	116.75	108.78	108.44	117.52	99.99	96.12	98.03	99.55	95.67	115.57	119.96	118.72	95.26	100.62	127.02
"215142_at"	147.41	115.59	110.73	107.38	123.54	134.98	139.52	118.29	104.8	137.52	96.91	130.39	115.5	145.13	97.91	108.43	109.43	112.31	100.64	136.05	135.23	117.82	98.83	100.11	132.66
"215143_at"	80.08	132.36	132.31	122.03	137.04	123.25	115.97	116.94	190.32	204.39	155.06	152.44	144.04	156.65	190.46	166.54	99.41	187.83	121.6	98.12	245.77	227.21	275.91	334.72	208.03
"215144_at"	224.49	179.67	155.16	167.96	177.58	174.1	206.58	165.11	152.8	201.08	153.3	185.93	170.24	220.14	123.47	135.42	157.25	137.86	126.7	163.44	196.42	175.22	172.79	171.74	218.67
"215145_s_at"	330.84	346.81	276.71	329.15	369.59	315.01	317.08	294.21	281.52	310.37	192.04	299.8	272.85	381.08	228.14	260.17	257.91	363.74	320.18	379.51	233.36	358.33	298.08	303.96	507.01
"215146_s_at"	186.15	183.11	221.74	213.53	227.1	209.63	209.84	251.78	248.45	250	326.21	233.21	230.98	218.3	281.68	246.59	274.83	200.63	205.98	176.32	385.79	129.05	162.21	141.44	997.02
"215147_at"	285.53	349.19	328.38	423.86	298.82	404.05	326.71	368.86	379.97	340.72	370.95	322.99	352.23	335.37	462.09	333.36	343.85	324.5	294.2	421.15	497.97	359.57	351.7	265.66	393.75
"215148_s_at"	404.15	444.69	411.43	425.31	416.3	422.01	481.22	492.07	400.46	434.64	454.24	435.28	435.67	522.23	465.74	401.52	458.17	398.8	355.25	490.1	421.5	439.59	496.84	392.82	431.86
"215149_at"	279.12	295.6	257.81	231.68	228.58	296.56	292.54	338.69	280.26	336.93	336.33	299.67	306.74	326.92	269.75	328.31	336.23	352.8	381.94	206.01	294.76	296.94	289.42	481.86	293.75
"215150_at"	65.88	63.83	69.44	62.17	59.58	96.24	75.24	71.3	73.33	81.62	77.09	84.48	63.39	67.94	70.24	73.43	59.43	68.43	69.35	143.11	79.61	92.69	79.85	102.68	73.69
"215151_at"	97.3	121.16	113.46	110.96	104.9	121.89	105.39	89.43	117.86	134.27	102.35	117.11	109.43	115.47	150.59	130.19	103.36	97.12	114.21	137.41	161.17	77.82	87.59	71.31	102.71
"215152_at"	20.13	22.05	25.31	19.4	13.95	27.46	24.55	19.45	25.34	21.89	31.61	30.76	22.94	33.08	27.11	24.87	15.42	16.97	23.82	49.24	22.46	39.74	31.09	34.43	24.7
"215153_at"	390.51	358.74	354.86	318.26	310.09	383.27	358.23	356	356	352.18	398.64	328.5	322.38	371.73	390.92	336.4	333.68	440.53	382.26	358.07	375.52	625.64	457.82	521.28	477.16
"215154_at"	112.18	105.54	127.94	116.5	107.74	147.06	119.88	119.59	141.98	115.32	114.77	120.75	115.82	123.03	135.27	123.15	117.04	123.56	132.81	132.69	144.91	149.6	156.62	125.15	129.08
"215155_at"	193.74	206.9	239.47	245.51	208.12	254.45	230.68	229.97	201.38	226.35	213.7	224.83	203.74	242.54	287.85	230.89	198.15	225.23	203.19	243.29	271.31	225.53	239.63	161.91	225.08
"215156_at"	410.61	382.14	357.36	385.07	405.14	483.82	430.65	432.42	366.54	476.82	391.32	375.87	426.05	437.64	347.32	342.42	358.06	415.5	311.02	478.42	343.16	478.82	438.21	393.64	432.76
"215157_x_at"	2868.13	2685.8	3583.34	2622.24	2748.46	2789.64	3578.13	3610.43	3046.99	3135.71	3032.15	3149.33	3158.87	4025.21	3453.5	3330.84	3457.23	3319.17	2654.34	2736.81	3732.75	1982.56	2315.93	2244.91	2889.63
"215158_s_at"	974.24	791.46	760.14	763.89	838.56	799.74	856	791.61	735.84	972.6	686.1	897.65	776.5	929.97	681.71	614.37	712.73	565.24	587.08	851.55	1063.12	854.17	791.21	819.95	951.02
"215159_s_at"	156.4	153.26	143.9	137.2	151.36	131.62	175.64	150.08	130.83	157.1	142.9	164.39	140.87	159.84	103.64	140.76	136.57	148.89	133.08	154.33	154.05	150.08	126.38	150.91	226.68
"215160_x_at"	238.57	208.46	340.6	317.68	305.56	241.29	334.09	222.23	364.08	287.34	431.04	271.21	282.32	279.35	373.93	411.51	339.78	280.79	372.68	244.46	191.89	311.18	254.02	349.37	287.5
"215161_at"	319.11	270.34	248.2	239.98	265.02	269.1	275.75	266.12	231.25	279.17	229.06	225.66	233.95	269.62	201.82	212.64	271.16	278.44	247.59	231.6	251.05	312.25	244.17	290.42	309.11
